Device_ID;Toggle_Solar_FETs;Toggle_Load_FETs;Toggle_Fan;Solar_Shunt_Current;Solar_Shunt_Voltage;Solar_Shunt_Power;Load_Shunt_Current;Load_Shunt_Voltage;Load_Shunt_Power;Board_Temperature;RTC_Time;Cell_Voltages;Max_Cell_V;Max_Cell;Min_Cell_V;Min_Cell;Pack_Avrg;Pack_V;Cell_Discharge;Is_Charging;Is_Discharging;Error;Solar_Shunt_Status;Load_Shunt_Status;RTC_Status;BMS_Status;Loads_Status
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;31.10369;2000-01-03T01:06:19;[3.7755, 3.7695, 3.7755, 3.777, 3.894, 3.903, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;31.12701;2000-01-03T01:06:25;[3.7755, 3.7695, 3.777, 3.777, 3.894, 3.903, 3.8985, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.794625;45.5355;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;31.01055;2000-01-03T01:06:31;[3.7755, 3.7695, 3.7755, 3.777, 3.8925, 3.903, 3.9, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;31.15032;2000-01-03T01:06:37;[3.7755, 3.7695, 3.7755, 3.777, 3.8925, 3.9045, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;31.15032;2000-01-03T01:06:44;[3.7755, 3.7695, 3.777, 3.777, 3.8925, 3.9045, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.96401;2000-01-03T01:06:50;[3.7755, 3.7695, 3.7755, 3.777, 3.8925, 3.903, 3.8985, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;31.26696;2000-01-03T01:06:56;[3.7755, 3.7695, 3.777, 3.777, 3.8925, 3.903, 3.8985, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;31.15032;2000-01-03T01:07:02;[3.7755, 3.7695, 3.7755, 3.777, 3.8925, 3.903, 3.8985, 3.906, 3.738, 3.7035, 3.693, 3.7005];3.906;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;31.08041;2000-01-03T01:07:08;[3.7755, 3.7695, 3.777, 3.777, 3.894, 3.903, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;31.01055;2000-01-03T01:07:14;[3.7755, 3.768, 3.777, 3.777, 3.8925, 3.903, 3.8985, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;31.08041;2000-01-03T01:07:21;[3.7755, 3.7695, 3.777, 3.777, 3.8925, 3.903, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.89428;2000-01-03T01:07:27;[3.7755, 3.7695, 3.7755, 3.777, 3.894, 3.903, 3.8985, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;31.01055;2000-01-03T01:07:33;[3.7755, 3.7695, 3.7755, 3.777, 3.8925, 3.903, 3.8985, 3.9075, 3.738, 3.702, 3.693, 3.7005];3.9075;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;30.9873;2000-01-03T01:07:39;[3.7755, 3.768, 3.777, 3.777, 3.894, 3.903, 3.8985, 3.906, 3.738, 3.7035, 3.693, 3.7005];3.906;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.87106;2000-01-03T01:07:45;[3.7755, 3.7695, 3.7755, 3.777, 3.8925, 3.903, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.79425;45.531;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.482353;0.00082;0.000396;30.80139;2000-01-03T01:07:51;[3.7755, 3.7695, 3.777, 3.777, 3.8925, 3.903, 3.8985, 3.906, 3.738, 3.7035, 3.693, 3.7005];3.906;7;3.693;10;3.7945;45.534;wwwwddddwwww;True;True;0;0;1;1;1;1
solar_pv_test;1;1;0;0;0;0;0.483824;0.000822;0.000398;30.8478;2000-01-03T01:07:58;[3.7755, 3.7695, 3.777, 3.777, 3.8925, 3.903, 3.8985, 3.906, 3.738, 3.702, 3.693, 3.7005];3.906;7;3.693;10;3.794375;45.5325;wwwwddddwwww;True;True;0;0;1;1;1;1
